OrderID;OrderDate;PropertyID;ProductID;Quantity;ProductName;ProductCategory;Price;Sales;City;;;
344;22/02/2015;12;69;1;Door Knob;Maintenance;41;41;Dallas;;;
345;22/02/2015;20;42;1;Reading Chair;Furnishings;70;70;San Francisco;;;
346;22/02/2015;5;84;1;Tall Chair;Public Areas;75;75;Kansas City;;;
347;22/02/2015;8;85;2;Low Chair;Public Areas;80;160;Philadelphia;;;
348;22/02/2015;2;24;1;Envelopes (Letter);Office Supplies;24;24;Cincinnati;;;
349;22/02/2015;7;81;1;Flyer Holder;Public Areas;3;3;Boston;;;
350;22/02/2015;20;54;3;Chest of Drawers;Furnishings;150;450;San Francisco;;;
351;22/02/2015;8;5;1;Moisturizer;Housekeeping;40;40;Philadelphia;;;
352;23/02/2015;2;3;1;Washcloth;Housekeeping;3;3;Cincinnati;;;
353;23/02/2015;5;39;1;Alarm Clock;Furnishings;45;45;Kansas City;;;
354;23/02/2015;16;34;1;Shower Curtain;Furnishings;5;5;Denver;;;
355;23/02/2015;5;76;2;Ficus;Public Areas;80;160;Kansas City;;;
356;24/02/2015;16;28;3;Staples;Office Supplies;8;24;Denver;;;
357;24/02/2015;11;61;1;Tape Measure;Maintenance;8;8;Atlanta;;;
358;24/02/2015;13;42;1;Reading Chair;Furnishings;70;70;New Orleans;;;
359;24/02/2015;9;46;1;Safe;Furnishings;115;115;Richmond;;;
360;24/02/2015;6;24;3;Envelopes (Letter);Office Supplies;24;72;Orlando;;;
361;24/02/2015;7;72;2;Nails;Maintenance;12;24;Boston;;;
362;24/02/2015;2;21;3;Printer Paper;Office Supplies;50;150;Cincinnati;;;
363;24/02/2015;12;88;2;Serving Tray;Public Areas;6;12;Dallas;;;
364;24/02/2015;20;25;1;Envelopes (Legal);Office Supplies;28;28;San Francisco;;;
365;24/02/2015;16;2;2;Hand Towel;Housekeeping;5;10;Denver;;;
366;24/02/2015;4;16;3;Mouthwash;Housekeeping;40;120;Seattle;;;
367;24/02/2015;15;61;3;Tape Measure;Maintenance;8;24;Chicago;;;
368;25/02/2015;3;89;2;Photograph;Public Areas;45;90;Portland;;;
369;25/02/2015;7;38;3;Bed (Double);Furnishings;250;750;Boston;;;
370;25/02/2015;6;3;1;Washcloth;Housekeeping;3;3;Orlando;;;
371;25/02/2015;17;64;2;Gaffer's Tape;Maintenance;27;54;Las Vegas;;;
372;26/02/2015;9;67;2;Adjustable Wrench;Maintenance;10;20;Richmond;;;
373;26/02/2015;6;27;3;Invisible Tape;Office Supplies;8;24;Orlando;;;
374;26/02/2015;9;17;3;Clothes Hanger;Housekeeping;18;54;Richmond;;;
375;26/02/2015;4;63;2;Duct Tape;Maintenance;27;54;Seattle;;;
376;26/02/2015;10;52;2;Ironing Board;Furnishings;18;36;Arlington;;;
377;27/02/2015;16;9;1;Tissues;Housekeeping;14;14;Denver;;;
378;27/02/2015;5;41;3;Office Chair;Furnishings;85;255;Kansas City;;;
379;27/02/2015;2;4;3;Shampoo;Housekeeping;40;120;Cincinnati;;;
380;27/02/2015;9;65;2;Ladder;Maintenance;89;178;Richmond;;;
381;27/02/2015;16;90;1;Luggage Cart;Public Areas;138;138;Denver;;;
382;27/02/2015;8;70;1;Door Lock;Maintenance;117;117;Philadelphia;;;
383;27/02/2015;20;47;1;Swivel Chair;Furnishings;75;75;San Francisco;;;
384;27/02/2015;9;87;1;End Table;Public Areas;30;30;Richmond;;;
385;27/02/2015;15;45;3;Computer Desk;Furnishings;102;306;Chicago;;;
386;27/02/2015;6;7;1;Hand Soap;Housekeeping;35;35;Orlando;;;
387;27/02/2015;20;33;3;Towel Rack;Furnishings;10;30;San Francisco;;;
388;27/02/2015;20;62;3;Leaf Blower;Maintenance;202;606;San Francisco;;;
389;28/02/2015;8;16;1;Mouthwash;Housekeeping;40;40;Philadelphia;;;
390;28/02/2015;14;64;2;Gaffer's Tape;Maintenance;27;54;Nashville;;;
391;28/02/2015;7;74;1;Large Plant;Public Areas;35;35;Boston;;;
392;28/02/2015;2;90;3;Luggage Cart;Public Areas;138;414;Cincinnati;;;
393;28/02/2015;8;22;3;Paper Clips;Office Supplies;3;9;Philadelphia;;;
394;28/02/2015;4;36;3;Armoire;Furnishings;115;345;Seattle;;;
395;28/02/2015;9;26;2;Envelopes (Catalog);Office Supplies;13;26;Richmond;;;
396;28/02/2015;8;22;3;Paper Clips;Office Supplies;3;9;Philadelphia;;;
397;01/03/2015;8;55;1;Television;Furnishings;200;200;Philadelphia;;;
398;01/03/2015;4;60;3;Portable Drill;Maintenance;195;585;Seattle;;;
399;01/03/2015;12;13;2;Bed Sheet (Double);Housekeeping;20;40;Dallas;;;
400;01/03/2015;11;7;2;Hand Soap;Housekeeping;35;70;Atlanta;;;
401;01/03/2015;7;94;1;Monitor;Public Areas;70;70;Boston;;;
402;01/03/2015;16;93;1;Terminal;Public Areas;85;85;Denver;;;
403;01/03/2015;13;76;2;Ficus;Public Areas;80;160;New Orleans;;;
404;02/03/2015;9;35;1;Tissue Box;Furnishings;25;25;Richmond;;;
405;02/03/2015;2;73;1;Mop;Maintenance;15;15;Cincinnati;;;
406;02/03/2015;20;57;2;Wireless Router;Furnishings;70;140;San Francisco;;;
407;02/03/2015;9;6;1;Conditioner;Housekeeping;40;40;Richmond;;;
408;02/03/2015;13;51;3;Painting;Furnishings;85;255;New Orleans;;;
409;02/03/2015;13;56;1;Telephone;Furnishings;38;38;New Orleans;;;
410;02/03/2015;15;32;3;Note Pads;Office Supplies;14;42;Chicago;;;
411;03/03/2015;16;30;1;Permanent Markers;Office Supplies;6;6;Denver;;;
412;03/03/2015;17;29;1;Erasable Markers;Office Supplies;6;6;Las Vegas;;;
413;03/03/2015;11;49;3;Large Vase;Furnishings;27;81;Atlanta;;;
414;03/03/2015;9;46;2;Safe;Furnishings;115;230;Richmond;;;
415;03/03/2015;11;76;1;Ficus;Public Areas;80;80;Atlanta;;;
416;03/03/2015;15;59;3;Screws;Maintenance;14;42;Chicago;;;
417;03/03/2015;8;16;1;Mouthwash;Housekeeping;40;40;Philadelphia;;;
418;03/03/2015;14;5;1;Moisturizer;Housekeeping;40;40;Nashville;;;
419;03/03/2015;11;12;1;Bed Sheet (King);Housekeeping;29;29;Atlanta;;;
420;03/03/2015;19;93;2;Terminal;Public Areas;85;170;Los Angeles;;;
421;03/03/2015;19;48;3;Side Table;Furnishings;40;120;Los Angeles;;;
422;04/03/2015;13;75;2;Small Plant;Public Areas;25;50;New Orleans;;;
423;04/03/2015;4;22;1;Paper Clips;Office Supplies;3;3;Seattle;;;
424;04/03/2015;8;15;3;Drinking Glass;Housekeeping;24;72;Philadelphia;;;
425;04/03/2015;14;45;1;Computer Desk;Furnishings;102;102;Nashville;;;
426;04/03/2015;7;76;3;Ficus;Public Areas;80;240;Boston;;;
427;04/03/2015;1;87;2;End Table;Public Areas;30;60;New York;;;
428;05/03/2015;14;23;2;Printer Toner;Office Supplies;85;170;Nashville;;;
429;05/03/2015;9;83;3;Bar Stool;Public Areas;60;180;Richmond;;;
430;05/03/2015;6;67;3;Adjustable Wrench;Maintenance;10;30;Orlando;;;
431;05/03/2015;17;87;2;End Table;Public Areas;30;60;Las Vegas;;;
432;06/03/2015;19;36;1;Armoire;Furnishings;115;115;Los Angeles;;;
433;06/03/2015;1;88;2;Serving Tray;Public Areas;6;12;New York;;;
434;06/03/2015;11;36;2;Armoire;Furnishings;115;230;Atlanta;;;
435;06/03/2015;8;25;2;Envelopes (Legal);Office Supplies;28;56;Philadelphia;;;
436;06/03/2015;13;44;3;Floor Lamp;Furnishings;55;165;New Orleans;;;
437;06/03/2015;1;78;3;Small Area Rug;Public Areas;20;60;New York;;;
438;06/03/2015;7;30;3;Permanent Markers;Office Supplies;6;18;Boston;;;
439;06/03/2015;5;78;2;Small Area Rug;Public Areas;20;40;Kansas City;;;
440;07/03/2015;20;54;3;Chest of Drawers;Furnishings;150;450;San Francisco;;;
441;07/03/2015;6;19;3;Light Bulb;Housekeeping;17;51;Orlando;;;
442;07/03/2015;16;30;2;Permanent Markers;Office Supplies;6;12;Denver;;;
443;07/03/2015;18;29;3;Erasable Markers;Office Supplies;6;18;Phoenix;;;
444;07/03/2015;10;3;3;Washcloth;Housekeeping;3;9;Arlington;;;
445;07/03/2015;3;67;1;Adjustable Wrench;Maintenance;10;10;Portland;;;
446;08/03/2015;18;44;2;Floor Lamp;Furnishings;55;110;Phoenix;;;
447;08/03/2015;11;10;3;Toilet Paper;Housekeeping;19;57;Atlanta;;;
448;08/03/2015;8;85;1;Low Chair;Public Areas;80;80;Philadelphia;;;
449;08/03/2015;11;61;2;Tape Measure;Maintenance;8;16;Atlanta;;;
450;08/03/2015;14;53;1;Iron;Furnishings;20;20;Nashville;;;
451;08/03/2015;5;4;3;Shampoo;Housekeeping;40;120;Kansas City;;;
452;09/03/2015;12;55;2;Television;Furnishings;200;400;Dallas;;;
453;09/03/2015;7;41;3;Office Chair;Furnishings;85;255;Boston;;;
454;09/03/2015;20;10;2;Toilet Paper;Housekeeping;19;38;San Francisco;;;
455;09/03/2015;2;59;3;Screws;Maintenance;14;42;Cincinnati;;;
456;10/03/2015;5;73;2;Mop;Maintenance;15;30;Kansas City;;;
457;10/03/2015;2;90;1;Luggage Cart;Public Areas;138;138;Cincinnati;;;
458;10/03/2015;20;22;2;Paper Clips;Office Supplies;3;6;San Francisco;;;
459;11/03/2015;17;80;2;Poster Stand;Public Areas;27;54;Las Vegas;;;
460;11/03/2015;4;15;1;Drinking Glass;Housekeeping;24;24;Seattle;;;
461;11/03/2015;8;53;1;Iron;Furnishings;20;20;Philadelphia;;;
462;11/03/2015;20;18;3;Coffee Cup;Housekeeping;24;72;San Francisco;;;
463;11/03/2015;19;2;2;Hand Towel;Housekeeping;5;10;Los Angeles;;;
464;12/03/2015;19;83;3;Bar Stool;Public Areas;60;180;Los Angeles;;;
465;12/03/2015;1;15;2;Drinking Glass;Housekeeping;24;48;New York;;;
466;12/03/2015;8;6;2;Conditioner;Housekeeping;40;80;Philadelphia;;;
467;12/03/2015;18;48;3;Side Table;Furnishings;40;120;Phoenix;;;
468;13/03/2015;1;14;2;Pillowcase;Housekeeping;15;30;New York;;;
469;13/03/2015;11;47;3;Swivel Chair;Furnishings;75;225;Atlanta;;;
470;13/03/2015;6;46;2;Safe;Furnishings;115;230;Orlando;;;
471;13/03/2015;12;73;2;Mop;Maintenance;15;30;Dallas;;;
472;13/03/2015;19;77;3;Large Area Rug;Public Areas;40;120;Los Angeles;;;
473;13/03/2015;11;81;3;Flyer Holder;Public Areas;3;9;Atlanta;;;
474;14/03/2015;8;19;2;Light Bulb;Housekeeping;17;34;Philadelphia;;;
475;14/03/2015;13;91;2;Small Sign;Public Areas;14;28;New Orleans;;;
476;14/03/2015;4;89;1;Photograph;Public Areas;45;45;Seattle;;;
477;14/03/2015;2;14;2;Pillowcase;Housekeeping;15;30;Cincinnati;;;
478;14/03/2015;9;25;1;Envelopes (Legal);Office Supplies;28;28;Richmond;;;
479;14/03/2015;8;80;1;Poster Stand;Public Areas;27;27;Philadelphia;;;
480;14/03/2015;16;24;2;Envelopes (Letter);Office Supplies;24;48;Denver;;;
481;14/03/2015;7;28;3;Staples;Office Supplies;8;24;Boston;;;
482;14/03/2015;6;83;3;Bar Stool;Public Areas;60;180;Orlando;;;
483;14/03/2015;3;42;1;Reading Chair;Furnishings;70;70;Portland;;;
484;15/03/2015;20;10;1;Toilet Paper;Housekeeping;19;19;San Francisco;;;
485;15/03/2015;14;69;3;Door Knob;Maintenance;41;123;Nashville;;;
486;15/03/2015;13;37;2;Bed (King);Furnishings;300;600;New Orleans;;;
487;15/03/2015;5;73;1;Mop;Maintenance;15;15;Kansas City;;;
488;15/03/2015;8;1;1;Large Towel;Housekeeping;9;9;Philadelphia;;;
489;15/03/2015;2;26;1;Envelopes (Catalog);Office Supplies;13;13;Cincinnati;;;
490;15/03/2015;16;83;3;Bar Stool;Public Areas;60;180;Denver;;;
491;15/03/2015;20;34;1;Shower Curtain;Furnishings;5;5;San Francisco;;;
492;15/03/2015;13;1;1;Large Towel;Housekeeping;9;9;New Orleans;;;
493;16/03/2015;19;94;1;Monitor;Public Areas;70;70;Los Angeles;;;
494;16/03/2015;10;11;3;Shower Cap;Housekeeping;10;30;Arlington;;;
495;16/03/2015;13;8;2;Bath Soap;Housekeeping;35;70;New Orleans;;;
496;16/03/2015;20;38;1;Bed (Double);Furnishings;250;250;San Francisco;;;
497;16/03/2015;13;44;1;Floor Lamp;Furnishings;55;55;New Orleans;;;
498;17/03/2015;20;25;1;Envelopes (Legal);Office Supplies;28;28;San Francisco;;;
499;17/03/2015;18;73;1;Mop;Maintenance;15;15;Phoenix;;;
500;18/03/2015;12;12;1;Bed Sheet (King);Housekeeping;29;29;Dallas;;;
501;18/03/2015;15;22;1;Paper Clips;Office Supplies;3;3;Chicago;;;
502;18/03/2015;10;17;1;Clothes Hanger;Housekeeping;18;18;Arlington;;;
503;18/03/2015;7;33;2;Towel Rack;Furnishings;10;20;Boston;;;
504;18/03/2015;7;53;1;Iron;Furnishings;20;20;Boston;;;
505;18/03/2015;10;40;2;Coffee Maker;Furnishings;119;238;Arlington;;;
506;19/03/2015;12;46;1;Safe;Furnishings;115;115;Dallas;;;
507;19/03/2015;13;25;2;Envelopes (Legal);Office Supplies;28;56;New Orleans;;;
508;19/03/2015;15;83;2;Bar Stool;Public Areas;60;120;Chicago;;;
509;19/03/2015;17;61;1;Tape Measure;Maintenance;8;8;Las Vegas;;;
510;19/03/2015;17;68;1;Window Screen;Maintenance;30;30;Las Vegas;;;
511;19/03/2015;19;48;1;Side Table;Furnishings;40;40;Los Angeles;;;
512;19/03/2015;2;66;2;Wood Glue;Maintenance;21;42;Cincinnati;;;
513;19/03/2015;7;45;1;Computer Desk;Furnishings;102;102;Boston;;;
514;19/03/2015;11;80;3;Poster Stand;Public Areas;27;81;Atlanta;;;
515;19/03/2015;9;5;3;Moisturizer;Housekeeping;40;120;Richmond;;;
516;20/03/2015;7;33;3;Towel Rack;Furnishings;10;30;Boston;;;
517;20/03/2015;8;52;2;Ironing Board;Furnishings;18;36;Philadelphia;;;
518;20/03/2015;3;60;1;Portable Drill;Maintenance;195;195;Portland;;;
519;20/03/2015;4;64;3;Gaffer's Tape;Maintenance;27;81;Seattle;;;
520;20/03/2015;6;36;1;Armoire;Furnishings;115;115;Orlando;;;
521;20/03/2015;10;40;2;Coffee Maker;Furnishings;119;238;Arlington;;;
522;20/03/2015;2;70;3;Door Lock;Maintenance;117;351;Cincinnati;;;
523;21/03/2015;8;83;2;Bar Stool;Public Areas;60;120;Philadelphia;;;
524;21/03/2015;3;69;1;Door Knob;Maintenance;41;41;Portland;;;
525;21/03/2015;2;64;3;Gaffer's Tape;Maintenance;27;81;Cincinnati;;;
526;21/03/2015;9;58;2;Mirror;Furnishings;85;170;Richmond;;;
527;21/03/2015;13;86;1;Sofa;Public Areas;215;215;New Orleans;;;
528;21/03/2015;4;41;2;Office Chair;Furnishings;85;170;Seattle;;;
529;22/03/2015;9;92;3;Large Sign;Public Areas;20;60;Richmond;;;
530;22/03/2015;5;68;1;Window Screen;Maintenance;30;30;Kansas City;;;
531;22/03/2015;3;75;3;Small Plant;Public Areas;25;75;Portland;;;
532;22/03/2015;13;33;3;Towel Rack;Furnishings;10;30;New Orleans;;;
533;22/03/2015;10;75;3;Small Plant;Public Areas;25;75;Arlington;;;
534;22/03/2015;1;64;3;Gaffer's Tape;Maintenance;27;81;New York;;;
535;22/03/2015;8;78;3;Small Area Rug;Public Areas;20;60;Philadelphia;;;
536;23/03/2015;7;3;3;Washcloth;Housekeeping;3;9;Boston;;;
537;23/03/2015;16;60;2;Portable Drill;Maintenance;195;390;Denver;;;
538;23/03/2015;5;61;3;Tape Measure;Maintenance;8;24;Kansas City;;;
539;23/03/2015;5;69;1;Door Knob;Maintenance;41;41;Kansas City;;;
540;23/03/2015;10;68;3;Window Screen;Maintenance;30;90;Arlington;;;
541;23/03/2015;1;63;3;Duct Tape;Maintenance;27;81;New York;;;
542;23/03/2015;8;92;3;Large Sign;Public Areas;20;60;Philadelphia;;;
543;24/03/2015;8;4;2;Shampoo;Housekeeping;40;80;Philadelphia;;;
544;24/03/2015;15;74;3;Large Plant;Public Areas;35;105;Chicago;;;
545;24/03/2015;18;68;3;Window Screen;Maintenance;30;90;Phoenix;;;
546;24/03/2015;9;47;3;Swivel Chair;Furnishings;75;225;Richmond;;;
547;24/03/2015;10;39;1;Alarm Clock;Furnishings;45;45;Arlington;;;
548;25/03/2015;19;94;2;Monitor;Public Areas;70;140;Los Angeles;;;
549;25/03/2015;5;6;2;Conditioner;Housekeeping;40;80;Kansas City;;;
550;25/03/2015;10;63;2;Duct Tape;Maintenance;27;54;Arlington;;;
551;25/03/2015;4;41;1;Office Chair;Furnishings;85;85;Seattle;;;
552;25/03/2015;9;65;3;Ladder;Maintenance;89;267;Richmond;;;
553;25/03/2015;9;91;3;Small Sign;Public Areas;14;42;Richmond;;;
554;25/03/2015;13;43;1;Table Lamp;Furnishings;38;38;New Orleans;;;
555;25/03/2015;16;7;2;Hand Soap;Housekeeping;35;70;Denver;;;
556;25/03/2015;17;74;2;Large Plant;Public Areas;35;70;Las Vegas;;;
557;25/03/2015;15;26;2;Envelopes (Catalog);Office Supplies;13;26;Chicago;;;
558;25/03/2015;2;45;2;Computer Desk;Furnishings;102;204;Cincinnati;;;
559;26/03/2015;6;61;3;Tape Measure;Maintenance;8;24;Orlando;;;
560;26/03/2015;2;73;1;Mop;Maintenance;15;15;Cincinnati;;;
561;26/03/2015;20;93;2;Terminal;Public Areas;85;170;San Francisco;;;
562;26/03/2015;5;19;3;Light Bulb;Housekeeping;17;51;Kansas City;;;
563;26/03/2015;2;81;2;Flyer Holder;Public Areas;3;6;Cincinnati;;;
564;26/03/2015;18;40;1;Coffee Maker;Furnishings;119;119;Phoenix;;;
565;27/03/2015;3;52;3;Ironing Board;Furnishings;18;54;Portland;;;
566;27/03/2015;8;29;1;Erasable Markers;Office Supplies;6;6;Philadelphia;;;
567;27/03/2015;19;4;3;Shampoo;Housekeeping;40;120;Los Angeles;;;
568;27/03/2015;18;20;1;Pens;Office Supplies;30;30;Phoenix;;;
569;27/03/2015;18;28;1;Staples;Office Supplies;8;8;Phoenix;;;
570;28/03/2015;10;58;3;Mirror;Furnishings;85;255;Arlington;;;
571;28/03/2015;18;36;3;Armoire;Furnishings;115;345;Phoenix;;;
572;28/03/2015;5;44;1;Floor Lamp;Furnishings;55;55;Kansas City;;;
573;28/03/2015;2;5;1;Moisturizer;Housekeeping;40;40;Cincinnati;;;
574;28/03/2015;7;67;1;Adjustable Wrench;Maintenance;10;10;Boston;;;
575;28/03/2015;20;84;2;Tall Chair;Public Areas;75;150;San Francisco;;;
576;28/03/2015;7;43;2;Table Lamp;Furnishings;38;76;Boston;;;
577;29/03/2015;7;49;3;Large Vase;Furnishings;27;81;Boston;;;
578;29/03/2015;13;52;1;Ironing Board;Furnishings;18;18;New Orleans;;;
579;29/03/2015;18;2;2;Hand Towel;Housekeeping;5;10;Phoenix;;;
580;29/03/2015;16;78;3;Small Area Rug;Public Areas;20;60;Denver;;;
581;29/03/2015;18;52;1;Ironing Board;Furnishings;18;18;Phoenix;;;
582;30/03/2015;5;53;2;Iron;Furnishings;20;40;Kansas City;;;
583;30/03/2015;8;70;3;Door Lock;Maintenance;117;351;Philadelphia;;;
584;30/03/2015;2;21;3;Printer Paper;Office Supplies;50;150;Cincinnati;;;
585;30/03/2015;3;9;1;Tissues;Housekeeping;14;14;Portland;;;
586;30/03/2015;2;39;2;Alarm Clock;Furnishings;45;90;Cincinnati;;;
587;30/03/2015;18;71;3;Hammer;Maintenance;17;51;Phoenix;;;
588;31/03/2015;7;11;1;Shower Cap;Housekeeping;10;10;Boston;;;
589;31/03/2015;11;7;3;Hand Soap;Housekeeping;35;105;Atlanta;;;
590;31/03/2015;8;22;1;Paper Clips;Office Supplies;3;3;Philadelphia;;;
591;31/03/2015;1;12;2;Bed Sheet (King);Housekeeping;29;58;New York;;;
592;31/03/2015;1;84;1;Tall Chair;Public Areas;75;75;New York;;;
593;31/03/2015;2;61;3;Tape Measure;Maintenance;8;24;Cincinnati;;;
594;31/03/2015;20;83;1;Bar Stool;Public Areas;60;60;San Francisco;;;
595;31/03/2015;6;31;1;Sticky Notes;Office Supplies;20;20;Orlando;;;
596;01/04/2015;4;73;2;Mop;Maintenance;15;30;Seattle;;;
597;01/04/2015;4;37;2;Bed (King);Furnishings;300;600;Seattle;;;
598;01/04/2015;20;64;2;Gaffer's Tape;Maintenance;27;54;San Francisco;;;
599;01/04/2015;14;88;2;Serving Tray;Public Areas;6;12;Nashville;;;
600;01/04/2015;6;44;2;Floor Lamp;Furnishings;55;110;Orlando;;;
601;01/04/2015;3;56;3;Telephone;Furnishings;38;114;Portland;;;
602;01/04/2015;8;43;1;Table Lamp;Furnishings;38;38;Philadelphia;;;
603;02/04/2015;5;58;3;Mirror;Furnishings;85;255;Kansas City;;;
604;02/04/2015;18;20;3;Pens;Office Supplies;30;90;Phoenix;;;
605;02/04/2015;17;31;2;Sticky Notes;Office Supplies;20;40;Las Vegas;;;
606;02/04/2015;3;49;3;Large Vase;Furnishings;27;81;Portland;;;
607;02/04/2015;9;5;3;Moisturizer;Housekeeping;40;120;Richmond;;;
608;02/04/2015;6;47;1;Swivel Chair;Furnishings;75;75;Orlando;;;
609;03/04/2015;10;85;3;Low Chair;Public Areas;80;240;Arlington;;;
610;03/04/2015;7;51;2;Painting;Furnishings;85;170;Boston;;;
611;03/04/2015;11;12;2;Bed Sheet (King);Housekeeping;29;58;Atlanta;;;
612;03/04/2015;7;63;1;Duct Tape;Maintenance;27;27;Boston;;;
613;03/04/2015;4;82;1;Business Cards;Public Areas;60;60;Seattle;;;
614;03/04/2015;2;3;2;Washcloth;Housekeeping;3;6;Cincinnati;;;
615;03/04/2015;3;24;1;Envelopes (Letter);Office Supplies;24;24;Portland;;;
616;03/04/2015;17;16;3;Mouthwash;Housekeeping;40;120;Las Vegas;;;
617;03/04/2015;10;43;1;Table Lamp;Furnishings;38;38;Arlington;;;
618;03/04/2015;14;20;2;Pens;Office Supplies;30;60;Nashville;;;
619;04/04/2015;19;51;2;Painting;Furnishings;85;170;Los Angeles;;;
620;04/04/2015;14;28;2;Staples;Office Supplies;8;16;Nashville;;;
621;04/04/2015;20;80;2;Poster Stand;Public Areas;27;54;San Francisco;;;
622;04/04/2015;18;42;3;Reading Chair;Furnishings;70;210;Phoenix;;;
623;04/04/2015;20;34;3;Shower Curtain;Furnishings;5;15;San Francisco;;;
624;05/04/2015;8;55;1;Television;Furnishings;200;200;Philadelphia;;;
625;05/04/2015;9;62;1;Leaf Blower;Maintenance;202;202;Richmond;;;
626;05/04/2015;5;38;1;Bed (Double);Furnishings;250;250;Kansas City;;;
627;05/04/2015;5;17;1;Clothes Hanger;Housekeeping;18;18;Kansas City;;;
628;05/04/2015;5;17;3;Clothes Hanger;Housekeeping;18;54;Kansas City;;;
629;05/04/2015;13;31;3;Sticky Notes;Office Supplies;20;60;New Orleans;;;
630;06/04/2015;16;18;3;Coffee Cup;Housekeeping;24;72;Denver;;;
631;06/04/2015;9;29;3;Erasable Markers;Office Supplies;6;18;Richmond;;;
632;06/04/2015;14;25;2;Envelopes (Legal);Office Supplies;28;56;Nashville;;;
633;06/04/2015;8;1;3;Large Towel;Housekeeping;9;27;Philadelphia;;;
634;06/04/2015;5;90;2;Luggage Cart;Public Areas;138;276;Kansas City;;;
635;06/04/2015;15;66;1;Wood Glue;Maintenance;21;21;Chicago;;;
636;06/04/2015;5;78;3;Small Area Rug;Public Areas;20;60;Kansas City;;;
637;06/04/2015;4;32;2;Note Pads;Office Supplies;14;28;Seattle;;;
638;07/04/2015;9;23;1;Printer Toner;Office Supplies;85;85;Richmond;;;
639;07/04/2015;13;3;1;Washcloth;Housekeeping;3;3;New Orleans;;;
640;07/04/2015;11;72;3;Nails;Maintenance;12;36;Atlanta;;;
641;07/04/2015;16;42;2;Reading Chair;Furnishings;70;140;Denver;;;
642;07/04/2015;12;50;3;Small Vase;Furnishings;33;99;Dallas;;;
643;07/04/2015;11;25;2;Envelopes (Legal);Office Supplies;28;56;Atlanta;;;
644;08/04/2015;2;93;3;Terminal;Public Areas;85;255;Cincinnati;;;
645;08/04/2015;18;88;2;Serving Tray;Public Areas;6;12;Phoenix;;;
646;08/04/2015;15;91;3;Small Sign;Public Areas;14;42;Chicago;;;
647;08/04/2015;20;20;1;Pens;Office Supplies;30;30;San Francisco;;;
648;08/04/2015;10;38;3;Bed (Double);Furnishings;250;750;Arlington;;;
649;08/04/2015;18;44;2;Floor Lamp;Furnishings;55;110;Phoenix;;;
650;09/04/2015;5;41;3;Office Chair;Furnishings;85;255;Kansas City;;;
651;09/04/2015;3;31;3;Sticky Notes;Office Supplies;20;60;Portland;;;
652;09/04/2015;10;6;1;Conditioner;Housekeeping;40;40;Arlington;;;
653;09/04/2015;7;23;1;Printer Toner;Office Supplies;85;85;Boston;;;
654;09/04/2015;16;60;2;Portable Drill;Maintenance;195;390;Denver;;;
655;09/04/2015;4;13;3;Bed Sheet (Double);Housekeeping;20;60;Seattle;;;
656;10/04/2015;6;91;2;Small Sign;Public Areas;14;28;Orlando;;;
657;10/04/2015;13;72;1;Nails;Maintenance;12;12;New Orleans;;;
658;10/04/2015;4;31;1;Sticky Notes;Office Supplies;20;20;Seattle;;;
659;10/04/2015;18;50;2;Small Vase;Furnishings;33;66;Phoenix;;;
660;10/04/2015;2;28;1;Staples;Office Supplies;8;8;Cincinnati;;;
661;10/04/2015;20;22;2;Paper Clips;Office Supplies;3;6;San Francisco;;;
662;10/04/2015;9;84;3;Tall Chair;Public Areas;75;225;Richmond;;;
663;10/04/2015;12;32;2;Note Pads;Office Supplies;14;28;Dallas;;;
664;10/04/2015;2;20;2;Pens;Office Supplies;30;60;Cincinnati;;;
665;11/04/2015;2;74;3;Large Plant;Public Areas;35;105;Cincinnati;;;
666;11/04/2015;17;73;3;Mop;Maintenance;15;45;Las Vegas;;;
667;11/04/2015;6;15;2;Drinking Glass;Housekeeping;24;48;Orlando;;;
668;11/04/2015;16;31;2;Sticky Notes;Office Supplies;20;40;Denver;;;
669;11/04/2015;5;34;1;Shower Curtain;Furnishings;5;5;Kansas City;;;
670;11/04/2015;7;94;1;Monitor;Public Areas;70;70;Boston;;;
671;12/04/2015;8;69;2;Door Knob;Maintenance;41;82;Philadelphia;;;
